sku_id,nome_produto,categoria,subcategoria,fornecedor_id,lead_time_reposicao,custo_unitario,preco_venda_sugerido,estoque_fisico,estoque_reservado,estoque_disponivel,ponto_pedido,data_ultima_entrada,status_disponibilidade,shelf_life_dias,volume_m3
SKU-04120,Caderno Sustentável Preto,Lifestyle,Caderno,FORN-066,13,96.64,233.1,201,54,147,19,2024-02-13,Em Estoque,448,0.1132
SKU-04121,Garrafa Térmica Delicado Rosa,Lifestyle,Garrafa Térmica,FORN-075,48,291.77,769.27,257,73,184,48,2024-06-22,Em Estoque,448,0.3649
SKU-04122,Relógio de Parede Slim Azul,Lifestyle,Relógio de Parede,FORN-026,52,41.45,120.48,111,2,109,96,2025-02-17,Em Estoque,448,0.3317
SKU-04123,Pulseira Oversize Preto,Acessórios,Pulseira,FORN-056,7,248.88,541.83,429,8,421,80,2025-02-19,Em Estoque,448,0.3833
SKU-04124,Kit Chá Moderno Azul,Lifestyle,Kit Chá,FORN-028,6,86.94,276.73,314,26,288,145,2024-12-28,Em Estoque,448,0.1688
SKU-04125,Caderno Luxo Preto,Lifestyle,Caderno,FORN-021,49,23.71,58.09,191,12,179,149,2025-05-25,Em Estoque,448,0.4086
SKU-04126,Porta-Retrato Sustentável Nude,Lifestyle,Porta-Retrato,FORN-048,6,100.69,190.77,398,95,303,81,2024-06-03,Em Estoque,448,0.342
SKU-04127,Chapéu Básico Rosa,Acessórios,Chapéu,FORN-056,6,259.18,433.18,373,33,340,20,2025-08-19,Em Estoque,448,0.4646
SKU-04128,Camiseta Sustentável Dourado,Moda,Camiseta,FORN-010,58,259.87,457.37,31,3,28,38,2024-04-10,Estoque Crítico,448,0.4164
SKU-04129,Luminária Moderno Bege,Lifestyle,Luminária,FORN-013,10,156.57,413.48,123,29,94,92,2023-02-16,Em Estoque,448,0.0665
SKU-04130,Lenço Edição Limitada Branco,Acessórios,Lenço,FORN-024,50,117.04,191.58,459,12,447,18,2023-06-19,Em Estoque,448,0.4197
SKU-04131,Regata Básico Prata,Moda,Regata,FORN-030,10,34.56,57.79,148,17,131,13,2025-09-19,Em Estoque,448,0.4905
SKU-04132,Sombra Exclusivo Rosa,Beleza,Sombra,FORN-018,52,151.64,395.06,0,0,0,50,2024-05-06,Ruptura,488,0.2931
SKU-04133,Meias Exclusivo Rosa,Acessórios,Meias,FORN-010,57,294.34,913.65,363,35,328,83,2024-08-21,Em Estoque,448,0.0943
SKU-04134,Batom Artesanal Azul,Beleza,Batom,FORN-080,15,346.24,637.48,177,23,154,30,2024-12-21,Em Estoque,437,0.4066
SKU-04135,Pulseira Sport Azul,Acessórios,Pulseira,FORN-002,9,103.26,268.23,284,14,270,102,2025-09-17,Em Estoque,448,0.3456
SKU-04136,Creme Hidratante Slim Azul,Beleza,Creme Hidratante,FORN-031,15,207.14,646.86,57,8,49,12,2023-10-01,Em Estoque,200,0.0263
SKU-04137,Top Delicado Preto,Moda,Top,FORN-029,47,46.69,122.73,12,2,10,129,2025-07-06,Estoque Crítico,448,0.0369
SKU-04138,Protetor Solar Slim Prata,Beleza,Protetor Solar,FORN-040,9,109.03,184.8,109,19,90,76,2025-08-11,Em Estoque,201,0.3966
SKU-04139,Jaqueta Exclusivo Bege,Moda,Jaqueta,FORN-068,15,222.65,390.96,868,43,825,93,2025-09-18,Em Estoque,448,0.0154
SKU-04140,Vestido Sustentável Branco,Moda,Vestido,FORN-040,11,104.84,225.32,145,27,118,143,2024-04-25,Estoque Crítico,448,0.4561
SKU-04141,Planta Artificial Sustentável Bege,Lifestyle,Planta Artificial,FORN-007,8,383.78,716.49,268,28,240,49,2023-08-02,Em Estoque,448,0.1315
SKU-04142,Óculos de Sol Sustentável Rosa,Acessórios,Óculos de Sol,FORN-004,50,164.31,353.03,165,39,126,56,2024-06-18,Em Estoque,448,0.0836
SKU-04143,Garrafa Térmica Básico Preto,Lifestyle,Garrafa Térmica,FORN-065,6,211.66,558.01,369,68,301,16,2024-12-22,Em Estoque,448,0.1273
SKU-04144,Planta Artificial Sport Bege,Lifestyle,Planta Artificial,FORN-061,52,205.47,583.26,136,37,99,21,2025-10-09,Em Estoque,448,0.2492
SKU-04145,Top Delicado Branco,Moda,Top,FORN-093,8,334.18,611.81,553,18,535,82,2024-02-08,Em Estoque,448,0.1311
SKU-04146,Legging Moderno Dourado,Moda,Legging,FORN-008,50,347.73,735.3,355,96,259,110,2023-05-21,Em Estoque,448,0.4508
SKU-04147,Top Oversize Dourado,Moda,Top,FORN-059,15,62.09,154.81,765,64,701,44,2023-11-21,Em Estoque,448,0.4415
SKU-04148,Batom Edição Limitada Verde,Beleza,Batom,FORN-018,56,287.04,752.67,54,0,54,141,2023-08-09,Estoque Crítico,643,0.1383
SKU-04149,Kit Skincare Urban Nude,Beleza,Kit Skincare,FORN-020,56,26.76,61.2,97,7,90,131,2025-04-14,Estoque Crítico,386,0.1875
SKU-04150,Pochete Básico Bege,Acessórios,Pochete,FORN-013,9,169.77,286.04,30,0,30,94,2025-04-26,Estoque Crítico,448,0.0113
SKU-04151,Regata Edição Limitada Azul,Moda,Regata,FORN-020,52,45.17,85.07,367,63,304,82,2024-05-22,Em Estoque,448,0.1008
SKU-04152,Protetor Solar Oversize Bege,Beleza,Protetor Solar,FORN-013,11,26.12,52.12,23,1,22,139,2025-08-26,Estoque Crítico,466,0.3905
SKU-04153,Condicionador Luxo Nude,Beleza,Condicionador,FORN-027,9,365.72,943.88,448,100,348,81,2024-10-07,Em Estoque,524,0.4341
SKU-04154,Calça Jeans Sport Verde,Moda,Calça Jeans,FORN-038,7,287.88,652.57,423,10,413,144,2025-10-27,Em Estoque,448,0.0798
SKU-04155,Blush Premium Branco,Beleza,Blush,FORN-027,11,44.82,78.33,198,28,170,66,2023-03-04,Em Estoque,648,0.325
SKU-04156,Brinco Artesanal Rosa,Acessórios,Brinco,FORN-009,9,120.83,285.96,91,0,91,81,2024-04-08,Em Estoque,448,0.2218
SKU-04157,Espelho de Mesa Delicado Dourado,Lifestyle,Espelho de Mesa,FORN-077,48,284.47,517.8,204,9,195,79,2023-10-14,Em Estoque,448,0.026
SKU-04158,Sérum Facial Premium Dourado,Beleza,Sérum Facial,FORN-076,50,98.96,192.56,394,105,289,29,2024-09-16,Em Estoque,553,0.432
SKU-04159,Vestido Básico Branco,Moda,Vestido,FORN-065,12,230.57,647.01,759,98,661,144,2024-08-08,Em Estoque,448,0.3364
SKU-04160,Brinco Luxo Nude,Acessórios,Brinco,FORN-060,8,133.58,380.6,210,43,167,10,2023-10-10,Em Estoque,448,0.3385
SKU-04161,Esfoliante Delicado Nude,Beleza,Esfoliante,FORN-021,52,344.12,770.1,478,25,453,109,2024-03-24,Em Estoque,221,0.2728
SKU-04162,Máscara de Cílios Artesanal Vermelho,Beleza,Máscara de Cílios,FORN-070,57,108.28,312.99,218,62,156,125,2024-04-20,Em Estoque,561,0.0649
SKU-04163,Camiseta Premium Dourado,Moda,Camiseta,FORN-047,10,24.25,39.15,572,50,522,140,2023-09-19,Em Estoque,448,0.0341
SKU-04164,Vestido Delicado Prata,Moda,Vestido,FORN-083,7,21.7,68.94,657,3,654,137,2024-11-19,Em Estoque,448,0.3634
SKU-04165,Batom Básico Prata,Beleza,Batom,FORN-023,10,177.41,303.34,218,33,185,20,2023-09-21,Descontinuado,206,0.0732
SKU-04166,Óculos de Sol Urban Rosa,Acessórios,Óculos de Sol,FORN-038,11,184.59,582.54,211,41,170,33,2024-12-27,Em Estoque,448,0.217
SKU-04167,Máscara de Cílios Luxo Vermelho,Beleza,Máscara de Cílios,FORN-046,60,329.46,684.6,111,33,78,61,2023-10-06,Em Estoque,714,0.1333
SKU-04168,Sombra Básico Bege,Beleza,Sombra,FORN-100,57,358.24,617.71,207,49,158,75,2025-09-12,Em Estoque,483,0.0846
SKU-04169,Blusa de Tricô Artesanal Prata,Moda,Blusa de Tricô,FORN-034,46,278.05,747.49,729,76,653,129,2023-01-25,Em Estoque,448,0.2172
SKU-04170,Luminária Sport Verde,Lifestyle,Luminária,FORN-019,14,381.17,889.99,304,32,272,130,2023-09-20,Em Estoque,448,0.0398
SKU-04171,Perfume Premium Dourado,Beleza,Perfume,FORN-030,6,295.94,495.29,473,20,453,124,2025-08-16,Em Estoque,227,0.0271
SKU-04172,Camiseta Urban Azul,Moda,Camiseta,FORN-089,11,137.02,247.89,654,87,567,91,2023-03-01,Em Estoque,448,0.0516
SKU-04173,Brinco Urban Vermelho,Acessórios,Brinco,FORN-024,48,76.19,229.47,11,1,10,102,2024-11-27,Estoque Crítico,448,0.0141
SKU-04174,Calça Jeans Moderno Nude,Moda,Calça Jeans,FORN-052,55,119.17,221.04,711,113,598,109,2024-07-23,Em Estoque,448,0.1109
SKU-04175,Camisa Social Oversize Preto,Moda,Camisa Social,FORN-077,50,174.89,422.88,630,94,536,135,2023-01-24,Em Estoque,448,0.0966
SKU-04176,Colar Sport Azul,Acessórios,Colar,FORN-002,11,58.44,115.6,90,16,74,138,2024-09-19,Estoque Crítico,448,0.3113
SKU-04177,Kit Skincare Urban Nude,Beleza,Kit Skincare,FORN-003,11,247.12,683.68,280,14,266,42,2023-08-03,Em Estoque,490,0.2897
SKU-04178,Esfoliante Básico Azul,Beleza,Esfoliante,FORN-085,58,116.48,287.09,314,6,308,108,2025-09-17,Em Estoque,206,0.0955
SKU-04179,Top Delicado Dourado,Moda,Top,FORN-062,14,319.34,682.8,687,127,560,95,2023-12-23,Em Estoque,448,0.4162
SKU-04180,Legging Delicado Rosa,Moda,Legging,FORN-024,59,263.73,444.68,582,118,464,136,2023-04-17,Descontinuado,448,0.0162
SKU-04181,Colar Urban Azul,Acessórios,Colar,FORN-022,58,296.96,781.61,312,39,273,87,2023-01-27,Em Estoque,448,0.0675
SKU-04182,Vestido Premium Preto,Moda,Vestido,FORN-090,15,229.6,509.43,559,48,511,67,2024-09-16,Em Estoque,448,0.3081
SKU-04183,Vestido Básico Branco,Moda,Vestido,FORN-037,12,265.01,592.26,322,62,260,66,2023-12-11,Em Estoque,448,0.3144
SKU-04184,Moletom Básico Dourado,Moda,Moletom,FORN-025,6,87.46,171.58,118,29,89,49,2024-08-26,Em Estoque,448,0.1999
SKU-04185,Shorts Premium Azul,Moda,Shorts,FORN-042,51,288.96,480.41,340,66,274,79,2023-08-05,Em Estoque,448,0.1362
SKU-04186,Blush Delicado Verde,Beleza,Blush,FORN-034,48,106.33,301.73,196,12,184,11,2025-02-26,Em Estoque,236,0.4555
SKU-04187,Esfoliante Delicado Nude,Beleza,Esfoliante,FORN-017,49,253.07,486.76,302,19,283,47,2023-04-07,Descontinuado,509,0.3942
SKU-04188,Top Exclusivo Vermelho,Moda,Top,FORN-003,12,82.46,171.35,35,8,27,127,2023-05-11,Estoque Crítico,448,0.0626
SKU-04189,Base Líquida Artesanal Dourado,Beleza,Base Líquida,FORN-087,15,398.42,979.78,171,21,150,148,2024-08-20,Em Estoque,302,0.1903
SKU-04190,Cinto Clássico Dourado,Acessórios,Cinto,FORN-066,11,94.56,261.71,151,34,117,122,2024-06-24,Estoque Crítico,448,0.1966
SKU-04191,Carteira Clássico Prata,Acessórios,Carteira,FORN-008,58,250.34,758.46,476,81,395,50,2023-02-02,Em Estoque,448,0.2987
SKU-04192,Calça Jeans Edição Limitada Branco,Moda,Calça Jeans,FORN-043,11,327.54,771.39,566,157,409,123,2023-04-09,Em Estoque,448,0.4987
SKU-04193,Espelho de Mesa Clássico Prata,Lifestyle,Espelho de Mesa,FORN-088,13,45.5,92.46,435,54,381,93,2025-03-09,Em Estoque,448,0.2008
SKU-04194,Caderno Slim Verde,Lifestyle,Caderno,FORN-006,55,142.78,351.98,453,85,368,141,2025-12-28,Descontinuado,448,0.2873
SKU-04195,Camisa Social Delicado Prata,Moda,Camisa Social,FORN-061,54,256.2,751.25,311,0,311,111,2023-03-26,Em Estoque,448,0.3782
SKU-04196,Top Oversize Nude,Moda,Top,FORN-040,5,151.24,397.76,107,1,106,57,2023-08-15,Em Estoque,448,0.0265
SKU-04197,Lenço Básico Verde,Acessórios,Lenço,FORN-030,5,81.86,206.93,105,12,93,109,2024-08-02,Estoque Crítico,448,0.1735
SKU-04198,Kit Skincare Clássico Verde,Beleza,Kit Skincare,FORN-030,13,136.88,373.47,73,14,59,36,2023-03-12,Em Estoque,434,0.0708
SKU-04199,Condicionador Exclusivo Prata,Beleza,Condicionador,FORN-034,45,135.46,233.85,0,0,0,80,2023-03-04,Ruptura,294,0.0451
SKU-04200,Caderno Slim Rosa,Lifestyle,Caderno,FORN-040,15,369.8,1036.98,7,0,7,86,2024-12-03,Estoque Crítico,448,0.0101
SKU-04201,Luminária Luxo Prata,Lifestyle,Luminária,FORN-012,5,208.01,414.96,246,62,184,135,2023-01-20,Em Estoque,448,0.1681
SKU-04202,Shorts Urban Vermelho,Moda,Shorts,FORN-002,12,92.31,220.57,58,7,51,55,2025-05-01,Estoque Crítico,448,0.1426
SKU-04203,Carteira Clássico Branco,Acessórios,Carteira,FORN-057,13,150.12,342.21,362,81,281,62,2025-05-07,Em Estoque,448,0.1377
SKU-04204,Sérum Facial Básico Bege,Beleza,Sérum Facial,FORN-077,45,115.48,200.09,81,16,65,121,2025-07-14,Estoque Crítico,533,0.1923
SKU-04205,Kit Skincare Delicado Prata,Beleza,Kit Skincare,FORN-099,15,96.47,191.72,390,19,371,18,2025-05-17,Em Estoque,596,0.2542
SKU-04206,Base Líquida Artesanal Nude,Beleza,Base Líquida,FORN-085,45,281.36,662.72,416,4,412,27,2024-07-04,Em Estoque,238,0.3922
SKU-04207,Kit Chá Sport Azul,Lifestyle,Kit Chá,FORN-080,7,121.28,269.71,275,29,246,32,2024-12-26,Em Estoque,448,0.0797
SKU-04208,Planta Artificial Delicado Prata,Lifestyle,Planta Artificial,FORN-094,50,110.35,313.19,323,25,298,115,2025-07-28,Em Estoque,448,0.1533
SKU-04209,Kit Chá Urban Dourado,Lifestyle,Kit Chá,FORN-028,7,114.67,212.27,442,42,400,52,2025-02-08,Em Estoque,448,0.1536
SKU-04210,Moletom Básico Prata,Moda,Moletom,FORN-052,54,173.6,377.08,602,38,564,124,2024-06-01,Em Estoque,448,0.361
SKU-04211,Óleo Corporal Urban Prata,Beleza,Óleo Corporal,FORN-022,57,51.72,153.59,219,12,207,61,2024-04-21,Em Estoque,252,0.0789
SKU-04212,Camiseta Clássico Verde,Moda,Camiseta,FORN-051,7,51.68,119.27,486,76,410,86,2023-05-05,Em Estoque,448,0.145
SKU-04213,Luminária Oversize Vermelho,Lifestyle,Luminária,FORN-020,58,46.73,104.31,131,25,106,86,2023-01-24,Descontinuado,448,0.0809
SKU-04214,Batom Edição Limitada Preto,Beleza,Batom,FORN-046,51,47.27,92.1,360,61,299,145,2023-08-10,Em Estoque,409,0.247
SKU-04215,Porta-Retrato Slim Bege,Lifestyle,Porta-Retrato,FORN-033,50,203.42,426.98,354,9,345,55,2025-11-16,Em Estoque,448,0.3854
SKU-04216,Carteira Clássico Prata,Acessórios,Carteira,FORN-019,11,390.57,724.56,427,118,309,124,2025-10-20,Em Estoque,448,0.3297
SKU-04217,Planta Artificial Básico Nude,Lifestyle,Planta Artificial,FORN-040,5,174.68,433.61,90,27,63,127,2024-07-03,Estoque Crítico,448,0.362
SKU-04218,Camiseta Exclusivo Vermelho,Moda,Camiseta,FORN-061,51,74.42,213.28,402,34,368,143,2023-01-13,Em Estoque,448,0.1387
SKU-04219,Moletom Oversize Vermelho,Moda,Moletom,FORN-079,8,258.99,727.92,548,81,467,27,2023-01-11,Em Estoque,448,0.1781
SKU-04220,Camiseta Sport Dourado,Moda,Camiseta,FORN-065,11,354.57,737.16,784,29,755,117,2025-07-05,Em Estoque,448,0.4426
SKU-04221,Jaqueta Moderno Vermelho,Moda,Jaqueta,FORN-017,60,397.07,889.45,973,36,937,63,2024-09-19,Em Estoque,448,0.1942
SKU-04222,Jaqueta Oversize Rosa,Moda,Jaqueta,FORN-029,56,266.91,456.04,602,79,523,102,2025-10-26,Em Estoque,448,0.3542
SKU-04223,Kit Skincare Oversize Bege,Beleza,Kit Skincare,FORN-038,5,149.03,247.77,142,20,122,32,2025-01-24,Em Estoque,570,0.3823
SKU-04224,Regata Exclusivo Preto,Moda,Regata,FORN-075,55,236.13,620.1,216,64,152,31,2024-09-21,Em Estoque,448,0.0824
SKU-04225,Pochete Premium Bege,Acessórios,Pochete,FORN-015,48,176.45,493.77,206,42,164,21,2023-09-20,Em Estoque,448,0.3506
SKU-04226,Base Líquida Slim Nude,Beleza,Base Líquida,FORN-065,14,169.67,366.45,222,12,210,133,2025-02-25,Em Estoque,554,0.4956
SKU-04227,Planta Artificial Sport Azul,Lifestyle,Planta Artificial,FORN-050,47,301.34,515.38,123,35,88,66,2023-07-13,Em Estoque,448,0.4244
SKU-04228,Camisa Social Moderno Rosa,Moda,Camisa Social,FORN-060,9,106.91,210.87,876,137,739,97,2024-07-24,Em Estoque,448,0.0332
SKU-04229,Caderno Edição Limitada Prata,Lifestyle,Caderno,FORN-083,6,359.72,1105.07,305,49,256,88,2025-01-12,Em Estoque,448,0.2472
SKU-04230,Sérum Facial Delicado Branco,Beleza,Sérum Facial,FORN-061,50,276.9,718.94,436,24,412,82,2025-11-16,Em Estoque,209,0.0756
SKU-04231,Sombra Sport Bege,Beleza,Sombra,FORN-064,8,24.76,72.25,459,109,350,88,2024-06-26,Em Estoque,336,0.0537
SKU-04232,Blusa de Tricô Urban Vermelho,Moda,Blusa de Tricô,FORN-041,13,241.17,653.17,548,141,407,118,2025-05-27,Em Estoque,448,0.1139
SKU-04233,Esfoliante Edição Limitada Prata,Beleza,Esfoliante,FORN-036,6,333.61,733.33,456,90,366,98,2025-12-26,Em Estoque,381,0.2769
SKU-04234,Top Edição Limitada Dourado,Moda,Top,FORN-074,60,264.41,647.03,352,10,342,58,2025-01-05,Em Estoque,448,0.3139
SKU-04235,Pochete Luxo Vermelho,Acessórios,Pochete,FORN-028,14,360.13,803.4,323,79,244,82,2025-08-07,Em Estoque,448,0.4113
SKU-04236,Perfume Sustentável Vermelho,Beleza,Perfume,FORN-047,14,364.84,756.23,439,127,312,37,2025-02-22,Em Estoque,544,0.4853
SKU-04237,Camisa Social Edição Limitada Branco,Moda,Camisa Social,FORN-082,59,313.44,921.85,897,161,736,117,2023-05-27,Em Estoque,448,0.2068
SKU-04238,Camiseta Artesanal Branco,Moda,Camiseta,FORN-050,50,184.66,418.16,429,41,388,126,2025-12-27,Em Estoque,448,0.1202
SKU-04239,Vestido Edição Limitada Azul,Moda,Vestido,FORN-063,8,44.75,101.17,598,107,491,138,2023-03-02,Descontinuado,448,0.2369
SKU-04240,Kit Chá Clássico Vermelho,Lifestyle,Kit Chá,FORN-059,6,396.65,1247.12,299,11,288,87,2025-12-15,Em Estoque,448,0.0084
SKU-04241,Regata Moderno Nude,Moda,Regata,FORN-096,9,280.59,580.34,391,3,388,134,2025-02-12,Descontinuado,448,0.2163
SKU-04242,Luminária Oversize Bege,Lifestyle,Luminária,FORN-071,10,363.78,611.2,133,20,113,105,2024-12-21,Em Estoque,448,0.2006
SKU-04243,Brinco Artesanal Bege,Acessórios,Brinco,FORN-020,49,347.68,1037.88,499,13,486,14,2024-06-24,Em Estoque,448,0.4513
SKU-04244,Creme Hidratante Urban Branco,Beleza,Creme Hidratante,FORN-039,9,71.5,120.83,259,0,259,63,2024-03-01,Em Estoque,658,0.4241
SKU-04245,Saia Premium Rosa,Moda,Saia,FORN-093,11,178.75,570.38,657,169,488,40,2024-10-13,Em Estoque,448,0.0412
SKU-04246,Base Líquida Clássico Azul,Beleza,Base Líquida,FORN-006,53,168.04,361.07,0,0,0,103,2025-10-18,Ruptura,278,0.2038
SKU-04247,Perfume Luxo Branco,Beleza,Perfume,FORN-029,58,323.44,881.05,85,24,61,49,2023-09-13,Em Estoque,322,0.0511
SKU-04248,Meias Sport Verde,Acessórios,Meias,FORN-004,57,335.53,860.18,133,31,102,150,2023-05-17,Estoque Crítico,448,0.274
SKU-04249,Luminária Premium Prata,Lifestyle,Luminária,FORN-019,9,284.58,592.83,379,59,320,87,2023-05-10,Em Estoque,448,0.0573
SKU-04250,Brinco Edição Limitada Vermelho,Acessórios,Brinco,FORN-050,47,335.83,859.94,95,2,93,66,2023-04-19,Em Estoque,448,0.3107
SKU-04251,Top Luxo Nude,Moda,Top,FORN-062,11,51.2,144.51,137,25,112,96,2025-12-01,Em Estoque,448,0.2303
SKU-04252,Blush Urban Preto,Beleza,Blush,FORN-089,10,270.34,748.04,317,28,289,144,2025-04-22,Em Estoque,198,0.136
SKU-04253,Base Líquida Edição Limitada Dourado,Beleza,Base Líquida,FORN-024,47,248.28,493.81,138,8,130,18,2023-09-12,Em Estoque,343,0.2396
SKU-04254,Regata Sustentável Vermelho,Moda,Regata,FORN-045,11,206.69,392.11,922,199,723,95,2025-01-23,Em Estoque,448,0.4233
SKU-04255,Camiseta Básico Nude,Moda,Camiseta,FORN-046,50,80.65,163.18,182,17,165,75,2024-01-23,Em Estoque,448,0.2166
SKU-04256,Carteira Luxo Verde,Acessórios,Carteira,FORN-074,50,283.5,514.51,448,125,323,108,2025-11-09,Em Estoque,448,0.1939
SKU-04257,Sombra Exclusivo Bege,Beleza,Sombra,FORN-045,10,281.69,504.26,112,11,101,29,2023-12-16,Em Estoque,538,0.1893
SKU-04258,Blusa de Tricô Básico Prata,Moda,Blusa de Tricô,FORN-023,5,220.32,366.0,862,1,861,144,2024-02-07,Em Estoque,448,0.4807
SKU-04259,Kit Chá Luxo Azul,Lifestyle,Kit Chá,FORN-020,53,78.89,133.73,456,91,365,128,2023-12-08,Em Estoque,448,0.2848
SKU-04260,Máscara de Cílios Oversize Dourado,Beleza,Máscara de Cílios,FORN-004,60,296.54,849.04,245,73,172,50,2025-01-23,Em Estoque,730,0.3784
SKU-04261,Difusor Luxo Branco,Lifestyle,Difusor,FORN-094,59,74.49,129.42,116,30,86,23,2023-12-14,Em Estoque,448,0.1921
SKU-04262,Legging Sustentável Bege,Moda,Legging,FORN-064,5,77.41,214.35,569,106,463,51,2023-01-18,Em Estoque,448,0.2752
SKU-04263,Vela Aromática Delicado Nude,Lifestyle,Vela Aromática,FORN-012,9,289.58,758.62,428,60,368,147,2024-02-26,Em Estoque,448,0.4214
SKU-04264,Cinto Básico Prata,Acessórios,Cinto,FORN-077,50,107.32,254.44,118,5,113,68,2025-08-05,Em Estoque,448,0.2602
SKU-04265,Planta Artificial Sustentável Dourado,Lifestyle,Planta Artificial,FORN-010,51,367.51,1160.23,20,2,18,46,2023-09-16,Estoque Crítico,448,0.3356
SKU-04266,Sérum Facial Sport Nude,Beleza,Sérum Facial,FORN-001,5,301.67,716.35,345,94,251,127,2025-07-10,Em Estoque,651,0.4382
SKU-04267,Espelho de Mesa Sustentável Prata,Lifestyle,Espelho de Mesa,FORN-048,7,161.78,476.83,393,75,318,26,2023-09-11,Em Estoque,448,0.4743
SKU-04268,Legging Sustentável Rosa,Moda,Legging,FORN-033,55,327.29,587.26,596,71,525,53,2025-04-07,Em Estoque,448,0.0217
SKU-04269,Perfume Urban Prata,Beleza,Perfume,FORN-047,10,367.46,593.4,268,77,191,48,2025-02-15,Em Estoque,181,0.4461
SKU-04270,Almofada Exclusivo Verde,Lifestyle,Almofada,FORN-032,6,149.03,437.58,402,100,302,120,2024-11-27,Em Estoque,448,0.0065
SKU-04271,Relógio de Parede Clássico Verde,Lifestyle,Relógio de Parede,FORN-033,60,348.37,1099.9,169,15,154,140,2025-02-24,Em Estoque,448,0.218
SKU-04272,Jaqueta Clássico Rosa,Moda,Jaqueta,FORN-061,47,326.94,897.87,11,0,11,119,2023-02-20,Estoque Crítico,448,0.2606
SKU-04273,Pochete Slim Rosa,Acessórios,Pochete,FORN-054,51,54.21,135.29,45,12,33,98,2025-11-03,Estoque Crítico,448,0.1948
SKU-04274,Sombra Artesanal Preto,Beleza,Sombra,FORN-064,5,260.28,792.85,174,7,167,106,2024-10-28,Em Estoque,205,0.1908
SKU-04275,Carteira Luxo Nude,Acessórios,Carteira,FORN-002,6,201.94,410.88,265,37,228,51,2024-03-09,Em Estoque,448,0.4218
SKU-04276,Carteira Artesanal Azul,Acessórios,Carteira,FORN-008,57,291.62,919.53,410,37,373,134,2023-12-19,Descontinuado,448,0.265
SKU-04277,Óleo Corporal Exclusivo Nude,Beleza,Óleo Corporal,FORN-072,8,81.52,166.07,106,21,85,102,2023-04-07,Estoque Crítico,411,0.0355
SKU-04278,Luminária Sport Nude,Lifestyle,Luminária,FORN-048,9,94.62,188.44,141,26,115,66,2024-06-04,Em Estoque,448,0.2486
SKU-04279,Protetor Solar Urban Dourado,Beleza,Protetor Solar,FORN-061,60,322.74,908.88,157,14,143,137,2023-09-17,Em Estoque,656,0.423
SKU-04280,Espelho de Mesa Edição Limitada Verde,Lifestyle,Espelho de Mesa,FORN-054,54,373.09,811.47,111,10,101,143,2024-01-28,Estoque Crítico,448,0.1024
SKU-04281,Moletom Artesanal Vermelho,Moda,Moletom,FORN-039,10,283.62,875.92,802,132,670,86,2023-06-07,Em Estoque,448,0.0952
SKU-04282,Sérum Facial Luxo Prata,Beleza,Sérum Facial,FORN-004,47,57.26,152.87,276,62,214,54,2023-11-07,Em Estoque,197,0.4602
SKU-04283,Camiseta Delicado Verde,Moda,Camiseta,FORN-055,55,190.02,555.2,839,170,669,41,2024-12-02,Em Estoque,448,0.4109
SKU-04284,Calça Jeans Luxo Azul,Moda,Calça Jeans,FORN-099,11,277.34,876.86,706,85,621,148,2023-06-24,Em Estoque,448,0.2565
SKU-04285,Shorts Urban Dourado,Moda,Shorts,FORN-063,8,154.59,305.61,123,33,90,87,2025-08-27,Em Estoque,448,0.1945
SKU-04286,Regata Oversize Verde,Moda,Regata,FORN-053,8,332.18,653.82,417,113,304,11,2023-04-11,Em Estoque,448,0.4499
SKU-04287,Kit Chá Urban Nude,Lifestyle,Kit Chá,FORN-085,49,399.9,707.42,436,44,392,146,2025-02-08,Descontinuado,448,0.3505
SKU-04288,Vestido Sustentável Branco,Moda,Vestido,FORN-079,5,153.62,403.36,89,20,69,117,2025-01-23,Estoque Crítico,448,0.1671
SKU-04289,Jaqueta Premium Nude,Moda,Jaqueta,FORN-033,59,239.14,731.95,461,131,330,144,2024-12-09,Em Estoque,448,0.3958
SKU-04290,Creme Hidratante Oversize Prata,Beleza,Creme Hidratante,FORN-020,55,118.3,348.18,0,0,0,63,2023-04-01,Ruptura,187,0.1369
SKU-04291,Top Edição Limitada Bege,Moda,Top,FORN-031,9,399.06,751.25,253,5,248,40,2023-11-17,Em Estoque,448,0.4021
SKU-04292,Sérum Facial Delicado Preto,Beleza,Sérum Facial,FORN-014,6,71.7,154.18,26,7,19,138,2023-09-16,Estoque Crítico,479,0.0498
SKU-04293,Batom Luxo Vermelho,Beleza,Batom,FORN-084,8,191.22,456.97,323,33,290,70,2025-11-16,Em Estoque,646,0.3522
SKU-04294,Jaqueta Oversize Azul,Moda,Jaqueta,FORN-042,56,302.0,690.02,1097,274,823,86,2024-07-13,Descontinuado,448,0.306
SKU-04295,Camisa Social Premium Nude,Moda,Camisa Social,FORN-012,15,78.57,139.27,231,12,219,104,2023-05-04,Em Estoque,448,0.4343
SKU-04296,Creme Hidratante Premium Preto,Beleza,Creme Hidratante,FORN-040,13,398.98,1150.93,171,27,144,11,2025-05-13,Em Estoque,457,0.3355
